block_id,route_id,original_trip_id,direction_id,trip_headsign,shape_id,service_id,trip_id
b_159,118,3123,0,STAZ. NOTARBARTOLO,1180,FR_merged_80005,3123_merged_92934
b_268,237,5074,0,STAZIONE CENTRALE,2370,FR_merged_80005,5074_merged_92066
b_606,84,22385,1,MONDELLO (TORRE),841,FR_merged_80005,22385_merged_87099
b_377,513,7286,0,S. GIOVANNI APOSTOLO,5130,FE_merged_80006,7286_merged_91414
b_243,231,17727,1,STAZIONE CENTRALE,2311,FR_merged_80005,17727_merged_91932
a_17,101,262,1,STADIO,1011,FE_merged_80004,262_merged_86245
a_334,327,6407,0,INDIPENDENZA,3270,FR_merged_80003,6407_merged_82102
b_228,230,4442,0,VILLACIAMBRA,2300,FE_merged_80006,4442_merged_93528
b_473,619,,1,STADIO,6191,FR_merged_80005,21280
a_243,231,4676,0,POMARA,2310,FR_merged_80003,4676_merged_85586
a_543,721,10158,0,ACQUASANTA,7210,FR_merged_80003,10158_merged_85270
b_591,812,11254,1,PORTO,8121,FE_merged_80006,11254_merged_90892
b_441,614,,0,PARTANNA - MONDELLO,6140,FE_merged_80006,8329
b_602,812,11440,0,MONTEPELLEGRINO,8120,FR_merged_80005,11440_merged_91057
b_618,85,22675,1,PARCHEGGIO GALATEA,851,FR_merged_80005,22675_merged_86861
a_130,108,2542,0,POLITEAMA,1080,FR_merged_80003,2542_merged_84282
b_497,628,9218,1,SFERRACAVALLO,6281,FE_merged_80006,9218_merged_90943
b_572,806,10801,1,POLITEAMA,8061,FR_merged_80005,10801_merged_92758
a_88,104,1910,0,VIA D. DELLA VERDURA,1040,FE_merged_80004,1910_merged_82662
b_632,88,12142,0,PUNTA MATESE,880,FE_merged_80006,12142_merged_88266
b_265,237,4997,0,STAZIONE CENTRALE,2370,FE_merged_80006,4997_merged_92294
a_320,309,6185,0,ROCCA,3090,FR_merged_80003,6185_merged_80389
a_485,625,8975,0,BORGO NUOVO,6250,FR_merged_80003,8975_merged_84813
a_713,TRAM1,13220,1,ROCCELLA,TRAM11,FE_merged_80004,13220_merged_85763
a_15,101,224,1,STADIO,1011,FE_merged_80004,224_merged_83760
a_458,616,,1,STADIO,6161,FE_merged_80004,21168
b_160,118,,1,PARCHEGGIO BASILE,1181,FR_merged_80005,16418
a_90,104,15347,1,PARCHEGGIO BASILE,1041,FR_merged_80003,15347_merged_81213
a_458,616,,1,STADIO,6161,FE_merged_80004,21163
a_458,616,,1,STADIO,6161,FE_merged_80004,21162
a_458,616,,1,STADIO,6161,FE_merged_80004,21161
a_458,616,,1,STADIO,6161,FE_merged_80004,21160
a_458,616,,1,STADIO,6161,FE_merged_80004,21167
a_458,616,,1,STADIO,6161,FE_merged_80004,21166
a_458,616,,1,STADIO,6161,FE_merged_80004,21165
a_458,616,,1,STADIO,6161,FE_merged_80004,21164
a_772,224P,4136,0,STAZIONE CENTRALE,224P0,FR_merged_80003,4136_merged_86083
b_534,704,21900,1,PARCHEGGIO FRANCIA,7041,FR_merged_80005,21900_merged_89882
b_463,616,,1,STADIO,6161,FR_merged_80005,21143
b_15,101,209,0,STAZIONE CENTRALE,1010,FE_merged_80006,209_merged_90754
b_103,106,15516,1,PARCHEGGIO EMIRI,1061,FR_merged_80005,15516_merged_89472
a_716,TRAM1,13318,0,STAZIONE CENTRALE,TRAM10,FE_merged_80004,13318_merged_84036
b_546,731,22119,1,VERGINE MARIA,7311,FE_merged_80006,22119_merged_88227
b_397,534,,1,JOHN LENNON,5341,FR_merged_80005,20372
a_67,102,14953,1,STAZ. NOTARBARTOLO,1021,FR_merged_80003,14953_merged_82473
b_66,102,,1,STAZ. NOTARBARTOLO,1021,FE_merged_80006,14892
b_285,243,5467,0,BONAGIA,2430,FR_merged_80005,5467_merged_92828
b_366,442,7069,0,UDITORE,4420,FR_merged_80005,7069_merged_88666
a_660,EXPR,12717,0,INDIPENDENZA,EXPR0,FE_merged_80004,12717_merged_81828
a_606,84,11570,0,VALDESI,840,FR_merged_80003,11570_merged_83473
a_80,103,15173,1,JOHN LENNON,1031,FE_merged_80004,15173_merged_81066
a_432,606,8185,0,MONDELLO,6060,FE_merged_80004,8185_merged_83550
a_340,364,19491,1,PARCHEGGIO BASILE,3641,FE_merged_80004,19491_merged_84253
a_473,619,,1,STADIO,6191,FR_merged_80003,21347
a_473,619,,1,STADIO,6191,FR_merged_80003,21346
a_473,619,,1,STADIO,6191,FR_merged_80003,21345
a_473,619,,1,STADIO,6191,FR_merged_80003,21344
a_473,619,,1,STADIO,6191,FR_merged_80003,21343
a_473,619,,1,STADIO,6191,FR_merged_80003,21342
a_473,619,,1,STADIO,6191,FR_merged_80003,21341
a_473,619,,1,STADIO,6191,FR_merged_80003,21340
a_559,806,10476,1,POLITEAMA,8061,FE_merged_80004,10476_merged_81049
b_662,EXPR,23531,1,PARCHEGGIO BASILE,EXPR1,FR_merged_80005,23531_merged_90068
b_493,628,9126,1,SFERRACAVALLO,6281,FE_merged_80006,9126_merged_89106
a_473,619,,1,STADIO,6191,FR_merged_80003,21349
a_473,619,,1,STADIO,6191,FR_merged_80003,21348
b_631,88,,1,PUNTA BARCARELLO,881,FE_merged_80006,22922
a_320,309,,1,PARCHEGGIO BASILE,3091,FR_merged_80003,19173
a_603,84,22380,1,MONDELLO (TORRE),841,FE_merged_80004,22380_merged_80331
b_631,88,,1,PUNTA BARCARELLO,881,FE_merged_80006,22921
b_631,88,,1,PUNTA BARCARELLO,881,FE_merged_80006,22926
b_501,628,9303,1,SFERRACAVALLO,6281,FR_merged_80005,9303_merged_88289
b_631,88,,1,PUNTA BARCARELLO,881,FE_merged_80006,22924
b_142,109,16068,1,PARCHEGGIO BASILE,1091,FR_merged_80005,16068_merged_87645
a_66,102,14950,1,STAZ. NOTARBARTOLO,1021,FE_merged_80004,14950_merged_82474
b_232,230,4502,1,STAZIONE CENTRALE,2301,FR_merged_80005,4502_merged_93276
b_371,462,7168,0,BAIDA,4620,FR_merged_80005,7168_merged_87603
b_659,EXPR,12670,0,INDIPENDENZA,EXPR0,FE_merged_80006,12670_merged_89156
b_371,462,7164,0,BAIDA,4620,FR_merged_80005,7164_merged_87611
b_142,109,16063,1,PARCHEGGIO BASILE,1091,FR_merged_80005,16063_merged_86891
a_420,603,8010,0,MONDELLO,6030,FE_merged_80004,8010_merged_80084
b_233,230,17597,1,STAZIONE CENTRALE,2301,FR_merged_80005,17597_merged_87908
a_19,101,339,1,STADIO,1011,FR_merged_80003,339_merged_81342
b_474,619,,1,STADIO,6191,FR_merged_80005,21286
b_228,230,4445,0,VILLACIAMBRA,2300,FE_merged_80006,4445_merged_93044
b_200,212,17146,1,VIALE DEI PICCIOTTI,2121,FR_merged_80005,17146_merged_87576
b_321,309,19143,1,PARCHEGGIO BASILE,3091,FR_merged_80005,19143_merged_91998
b_359,422,6941,0,BORGO NUOVO,4220,FR_merged_80005,6941_merged_88440
b_90,104,1950,0,VIA D. DELLA VERDURA,1040,FR_merged_80005,1950_merged_88981
a_604,84,11513,0,VALDESI,840,FE_merged_80004,11513_merged_82753
b_473,619,,1,STADIO,6191,FR_merged_80005,21284
a_631,88,22998,1,PUNTA BARCARELLO,881,FE_merged_80004,22998_merged_80670
a_307,307,19000,1,PARCHEGGIO BASILE,3071,FE_merged_80004,19000_merged_84140
b_496,628,9174,0,STADIO,6280,FE_merged_80006,9174_merged_90643
a_722,TRAM1,,1,ROCCELLA,TRAM11,FR_merged_80003,13491
b_179,134,16758,1,JOHN LENNON,1341,FR_merged_80005,16758_merged_90756
b_307,307,,1,PARCHEGGIO BASILE,3071,FE_merged_80006,18956
a_744,TRAM2,,0,STAZ. NOTARBARTOLO,TRAM20,FR_merged_80003,14112
a_744,TRAM2,,1,BORGO NUOVO,TRAM21,FR_merged_80003,14113
a_744,TRAM2,,0,STAZ. NOTARBARTOLO,TRAM20,FR_merged_80003,14110
a_744,TRAM2,,1,BORGO NUOVO,TRAM21,FR_merged_80003,14111
b_89,104,,0,VIA D. DELLA VERDURA,1040,FE_merged_80006,1922
a_138,109,2670,0,STAZIONE CENTRALE,1090,FE_merged_80004,2670_merged_83280
b_340,364,6525,0,AQUINO,3640,FE_merged_80006,6525_merged_88213
b_625,87,,1,MONDELLO (TORRE),871,FR_merged_80005,22817
b_645,ARANC,23219,1,PORTA FELICE,ARANC1,FR_merged_80005,23219_merged_90994
b_138,109,2656,0,STAZIONE CENTRALE,1090,FE_merged_80006,2656_merged_89778
b_242,231,,1,STAZIONE CENTRALE,2311,FR_merged_80005,17706
b_242,231,,1,STAZIONE CENTRALE,2311,FR_merged_80005,17707
b_242,231,,1,STAZIONE CENTRALE,2311,FR_merged_80005,17704
a_378,513,7304,0,S. GIOVANNI APOSTOLO,5130,FR_merged_80003,7304_merged_82093
a_140,109,16065,1,PARCHEGGIO BASILE,1091,FR_merged_80003,16065_merged_83175
b_548,731,,1,VERGINE MARIA,7311,FR_merged_80005,22150
b_241,231,,1,STAZIONE CENTRALE,2311,FE_merged_80006,17700
b_241,231,,1,STAZIONE CENTRALE,2311,FE_merged_80006,17701
a_483,625,8933,0,BORGO NUOVO,6250,FE_merged_80004,8933_merged_85581
a_718,TRAM1,13377,1,ROCCELLA,TRAM11,FE_merged_80004,13377_merged_84777
a_321,309,6207,0,ROCCA,3090,FR_merged_80003,6207_merged_85604
b_307,307,,1,PARCHEGGIO BASILE,3071,FE_merged_80006,18957
b_302,304,5837,0,VILLA TASCA,3040,FE_merged_80006,5837_merged_90883
a_661,EXPR,12743,0,INDIPENDENZA,EXPR0,FR_merged_80003,12743_merged_84644
a_346,380,6663,0,MOLARA,3800,FE_merged_80004,6663_merged_82630
a_703,N21,,0,BRANCACCIO,N210,FE_merged_80004,13141
a_703,N21,,0,BRANCACCIO,N210,FE_merged_80004,13142
a_703,N21,,0,BRANCACCIO,N210,FE_merged_80004,13143
a_703,N21,,0,BRANCACCIO,N210,FE_merged_80004,13144
a_703,N21,,0,BRANCACCIO,N210,FE_merged_80004,13145
a_704,N21,,0,BRANCACCIO,N210,FR_merged_80003,13147
a_704,N21,,0,BRANCACCIO,N210,FR_merged_80003,13148
a_116,107,2350,0,STADIO,1070,FR_merged_80003,2350_merged_82859
a_420,603,,1,STADIO,6031,FE_merged_80004,20690
a_420,603,,1,STADIO,6031,FE_merged_80004,20691
a_340,364,19489,1,PARCHEGGIO BASILE,3641,FE_merged_80004,19489_merged_80751
a_420,603,,1,STADIO,6031,FE_merged_80004,20697
a_420,603,,1,STADIO,6031,FE_merged_80004,20694
a_420,603,,1,STADIO,6031,FE_merged_80004,20695
b_293,246,5643,0,STAZIONE CENTRALE,2460,FE_merged_80006,5643_merged_90979
b_16,101,236,0,STAZIONE CENTRALE,1010,FE_merged_80006,236_merged_87267
b_168,124,3278,0,POLITEAMA,1240,FE_merged_80006,3278_merged_87372
b_432,606,,1,STADIO,6061,FE_merged_80006,20773
b_642,ARANC,12361,0,INDIPENDENZA,ARANC0,FE_merged_80006,12361_merged_93106
b_530,704,,1,PARCHEGGIO FRANCIA,7041,FE_merged_80006,21826
b_307,307,,1,PARCHEGGIO BASILE,3071,FE_merged_80006,18954
a_715,TRAM1,13314,1,ROCCELLA,TRAM11,FE_merged_80004,13314_merged_84038
b_277,241,5318,0,FALSOMIELE,2410,FR_merged_80005,5318_merged_89817
a_139,109,2697,0,STAZIONE CENTRALE,1090,FE_merged_80004,2697_merged_83510
b_293,246,,1,OSPEDALE CIVICO,2461,FE_merged_80006,18618
a_562,806,10555,1,POLITEAMA,8061,FE_merged_80004,10555_merged_86719
b_308,307,,0,BORGO NUOVO,3070,FE_merged_80006,5998
b_293,246,,1,OSPEDALE CIVICO,2461,FE_merged_80006,18611
a_525,675,,0,OSPEDALE CERVELLO,6750,FR_merged_80003,9819
b_501,628,9286,0,STADIO,6280,FR_merged_80005,9286_merged_91449
b_293,246,,1,OSPEDALE CIVICO,2461,FE_merged_80006,18612
a_372,462,7189,0,BAIDA,4620,FR_merged_80003,7189_merged_80066
a_597,812,11372,1,PORTO,8121,FR_merged_80003,11372_merged_85227
b_139,109,16009,1,PARCHEGGIO BASILE,1091,FE_merged_80006,16009_merged_87117
b_293,246,,1,OSPEDALE CIVICO,2461,FE_merged_80006,18616
b_395,534,,1,JOHN LENNON,5341,FE_merged_80006,20340
b_92,104,1978,0,VIA D. DELLA VERDURA,1040,FR_merged_80005,1978_merged_88762
b_395,534,,1,JOHN LENNON,5341,FE_merged_80006,20342
b_395,534,,1,JOHN LENNON,5341,FE_merged_80006,20343
b_441,614,,0,PARTANNA - MONDELLO,6140,FE_merged_80006,8326
b_395,534,,1,JOHN LENNON,5341,FE_merged_80006,20345
a_496,628,9194,0,STADIO,6280,FE_merged_80004,9194_merged_81935
b_396,534,,1,JOHN LENNON,5341,FR_merged_80005,20347
b_396,534,,1,JOHN LENNON,5341,FR_merged_80005,20348
b_307,307,,1,PARCHEGGIO BASILE,3071,FE_merged_80006,18955
b_357,422,6910,0,BORGO NUOVO,4220,FE_merged_80006,6910_merged_87655
b_533,704,9972,0,POLITEAMA,7040,FR_merged_80005,9972_merged_90516
b_714,TRAM1,13220,0,STAZIONE CENTRALE,TRAM10,FE_merged_80006,13220_merged_92526
b_128,108,2516,0,POLITEAMA,1080,FR_merged_80005,2516_merged_87042
b_402,544,,1,JOHN LENNON,5441,FE_merged_80006,20439
a_23,101,431,0,STAZIONE CENTRALE,1010,FR_merged_80003,431_merged_82139
b_744,TRAM2,14043,1,BORGO NUOVO,TRAM21,FR_merged_80005,14043_merged_89205
b_760,TRAM4,23935,1,STAZ. NOTARBARTOLO,TRAM41,FE_merged_80006,23935_merged_90604
a_596,812,11360,0,MONTEPELLEGRINO,8120,FR_merged_80003,11360_merged_81942
a_100,106,2125,0,STADIO,1060,FE_merged_80004,2125_merged_86451
a_377,513,7282,0,S. GIOVANNI APOSTOLO,5130,FE_merged_80004,7282_merged_84647
b_17,101,264,1,STADIO,1011,FE_merged_80006,264_merged_90005
a_571,806,10777,0,MONDELLO,8060,FR_merged_80003,10777_merged_83786
b_372,462,19947,1,PARCHEGGIO EMIRI,4621,FR_merged_80005,19947_merged_90000
a_302,304,5832,0,VILLA TASCA,3040,FE_merged_80004,5832_merged_84123
b_249,234,4773,0,STAZIONE CENTRALE,2340,FE_merged_80006,4773_merged_90584
a_640,ARANC,23210,1,PORTA FELICE,ARANC1,FE_merged_80004,23210_merged_84230
b_20,101,365,1,STADIO,1011,FR_merged_80005,365_merged_92110
b_662,EXPR,23535,1,PARCHEGGIO BASILE,EXPR1,FR_merged_80005,23535_merged_87169
b_370,462,,1,PARCHEGGIO EMIRI,4621,FE_merged_80006,19911
b_359,422,6934,0,BORGO NUOVO,4220,FR_merged_80005,6934_merged_91484
b_395,534,7635,0,BAIDA,5340,FE_merged_80006,7635_merged_89696
a_249,234,17862,1,VIA ORETO,2341,FE_merged_80004,17862_merged_86401
b_405,544,,1,JOHN LENNON,5441,FR_merged_80005,20480
a_80,103,1757,0,PORTA FELICE,1030,FE_merged_80004,1757_merged_83432
a_483,625,8943,0,BORGO NUOVO,6250,FE_merged_80004,8943_merged_81754
b_550,731,22178,1,VERGINE MARIA,7311,FR_merged_80005,22178_merged_87535
b_13,101,153,0,STAZIONE CENTRALE,1010,FE_merged_80006,153_merged_87143
b_159,118,3127,0,STAZ. NOTARBARTOLO,1180,FR_merged_80005,3127_merged_92938
a_674,N11_merged_80001,,0,VIA SARULLO,N110,FR_merged_80003,12969
a_674,N11_merged_80001,,0,VIA SARULLO,N110,FR_merged_80003,12968
b_395,534,7646,0,BAIDA,5340,FE_merged_80006,7646_merged_93495
b_596,812,11346,0,MONTEPELLEGRINO,8120,FR_merged_80005,11346_merged_88905
b_113,107,,1,STAZIONE CENTRALE,1071,FE_merged_80006,15645
a_673,N11_merged_80001,,0,VIA SARULLO,N110,FR_merged_80003,12964
a_674,N11_merged_80001,,0,VIA SARULLO,N110,FR_merged_80003,12967
a_674,N11_merged_80001,,0,VIA SARULLO,N110,FR_merged_80003,12966
b_370,462,,1,PARCHEGGIO EMIRI,4621,FE_merged_80006,19910
b_113,107,,1,STAZIONE CENTRALE,1071,FE_merged_80006,15640
a_570,806,10755,1,POLITEAMA,8061,FR_merged_80003,10755_merged_84051
a_395,534,7643,0,BAIDA,5340,FE_merged_80004,7643_merged_86727
b_625,87,,1,MONDELLO (TORRE),871,FR_merged_80005,22814
b_229,230,,1,STAZIONE CENTRALE,2301,FE_merged_80006,17558
b_494,628,9140,0,STADIO,6280,FE_merged_80006,9140_merged_89478
b_642,ARANC,12366,0,INDIPENDENZA,ARANC0,FE_merged_80006,12366_merged_93101
a_139,109,16036,1,PARCHEGGIO BASILE,1091,FE_merged_80004,16036_merged_83826
b_516,645,,1,STADIO,6451,FE_merged_80006,21570
b_319,309,6174,0,ROCCA,3090,FR_merged_80005,6174_merged_89311
a_640,ARANC,23209,1,PORTA FELICE,ARANC1,FE_merged_80004,23209_merged_80965
a_669,N11_merged_80001,12932,0,VIA SARULLO,N110,FE_merged_80004,12932_merged_82103
a_177,134,3455,0,PIAZZA XIII VITTIME,1340,FE_merged_80004,3455_merged_80932
b_761,TRAM4,,1,STAZ. NOTARBARTOLO,TRAM41,FR_merged_80005,23965
b_200,212,3913,0,CROCEVERDE,2120,FR_merged_80005,3913_merged_91159
a_592,812,11283,1,PORTO,8121,FE_merged_80004,11283_merged_80131
a_499,628,9274,0,STADIO,6280,FR_merged_80003,9274_merged_85603
b_141,109,16034,1,PARCHEGGIO BASILE,1091,FR_merged_80005,16034_merged_90590
b_714,TRAM1,13241,1,ROCCELLA,TRAM11,FE_merged_80006,13241_merged_92314
a_720,TRAM1,13439,1,ROCCELLA,TRAM11,FR_merged_80003,13439_merged_86099
b_667,H2,,0,BORGO NUOVO,H20,FR_merged_80005,12897
a_340,364,,0,AQUINO,3640,FE_merged_80004,6536
a_138,109,2672,0,STAZIONE CENTRALE,1090,FE_merged_80004,2672_merged_83282
b_333,327,6386,0,INDIPENDENZA,3270,FR_merged_80005,6386_merged_92949
a_32,101,644,0,STAZIONE CENTRALE,1010,FR_merged_80003,644_merged_84610
b_500,628,9266,0,STADIO,6280,FR_merged_80005,9266_merged_90021
a_459,616,8554,0,BARCARELLO,6160,FE_merged_80004,8554_merged_83319
b_242,231,4664,0,POMARA,2310,FR_merged_80005,4664_merged_91638
b_493,628,,1,SFERRACAVALLO,6281,FE_merged_80006,9114
b_25,101,479,1,STADIO,1011,FR_merged_80005,479_merged_88464
b_377,513,7279,0,S. GIOVANNI APOSTOLO,5130,FE_merged_80006,7279_merged_93476
a_292,246,5604,0,STAZIONE CENTRALE,2460,FE_merged_80004,5604_merged_83713
b_100,106,,1,PARCHEGGIO EMIRI,1061,FE_merged_80006,15469
a_790,628P,9345,0,STADIO,628P0,FR_merged_80003,9345_merged_81987
a_404,544,20509,1,JOHN LENNON,5441,FE_merged_80004,20509_merged_83153
b_332,327,,1,BOCCADIFALCO,3271,FE_merged_80006,19282
a_624,87,11972,0,PARTANNA MONDELLO,870,FE_merged_80004,11972_merged_81872
b_667,H2,,0,BORGO NUOVO,H20,FR_merged_80005,12893
b_201,212,3938,0,CROCEVERDE,2120,FR_merged_80005,3938_merged_87741
a_615,85,,1,PARCHEGGIO GALATEA,851,FE_merged_80004,22682
b_332,327,,1,BOCCADIFALCO,3271,FE_merged_80006,19285
a_92,104,,1,PARCHEGGIO BASILE,1041,FR_merged_80003,15391
a_371,462,7169,0,BAIDA,4620,FR_merged_80003,7169_merged_80841
b_31,101,618,0,STAZIONE CENTRALE,1010,FR_merged_80005,618_merged_92814
a_21,101,370,0,STAZIONE CENTRALE,1010,FR_merged_80003,370_merged_81815
b_302,304,5833,0,VILLA TASCA,3040,FE_merged_80006,5833_merged_90887
b_332,327,,1,BOCCADIFALCO,3271,FE_merged_80006,19284
b_28,101,539,1,STADIO,1011,FR_merged_80005,539_merged_88794
a_282,243,18469,1,STAZIONE CENTRALE,2431,FE_merged_80004,18469_merged_81646
a_250,234,17877,1,VIA ORETO,2341,FE_merged_80004,17877_merged_82626
a_212,224,4130,1,POMARA,2241,FR_merged_80003,4130_merged_86077
a_518,645,,0,PARTANNA,6450,FR_merged_80003,9685
a_573,806,10825,0,MONDELLO,8060,FR_merged_80003,10825_merged_85704
b_66,102,14901,1,STAZ. NOTARBARTOLO,1021,FE_merged_80006,14901_merged_93000
b_320,309,6186,0,ROCCA,3090,FR_merged_80005,6186_merged_89151
b_524,675,9776,0,OSPEDALE CERVELLO,6750,FR_merged_80005,9776_merged_89307
a_66,102,1507,0,STAZIONE CENTRALE,1020,FE_merged_80004,1507_merged_86522
a_567,806,10688,1,POLITEAMA,8061,FR_merged_80003,10688_merged_80634
a_603,84,22382,1,MONDELLO (TORRE),841,FE_merged_80004,22382_merged_80329
b_348,380,19611,1,PARCHEGGIO BASILE,3801,FR_merged_80005,19611_merged_92397
b_333,327,,1,BOCCADIFALCO,3271,FR_merged_80005,19310
a_473,619,8754,0,S. FILIPPO NERI,6190,FR_merged_80003,8754_merged_81043
b_496,628,9195,1,SFERRACAVALLO,6281,FE_merged_80006,9195_merged_93277
a_568,806,10718,0,MONDELLO,8060,FR_merged_80003,10718_merged_83514
a_348,380,6703,0,MOLARA,3800,FR_merged_80003,6703_merged_84506
a_221,226,4283,0,POMARA,2260,FR_merged_80003,4283_merged_81470
b_564,806,10589,1,POLITEAMA,8061,FE_merged_80006,10589_merged_91456
b_103,106,15518,1,PARCHEGGIO EMIRI,1061,FR_merged_80005,15518_merged_89681
b_342,364,6569,0,AQUINO,3640,FR_merged_80005,6569_merged_92086
b_378,513,7295,1,JOHN LENNON,5131,FR_merged_80005,7295_merged_87884
b_357,422,6896,1,PARCHEGGIO EMIRI,4221,FE_merged_80006,6896_merged_92811
b_423,603,,1,STADIO,6031,FR_merged_80005,20655
a_66,102,14943,1,STAZ. NOTARBARTOLO,1021,FE_merged_80004,14943_merged_85776
a_282,243,18480,1,STAZIONE CENTRALE,2431,FE_merged_80004,18480_merged_81577
b_370,462,,1,PARCHEGGIO EMIRI,4621,FE_merged_80006,19914
a_322,309,6220,0,ROCCA,3090,FR_merged_80003,6220_merged_81803
b_564,806,10600,0,MONDELLO,8060,FE_merged_80006,10600_merged_88396
a_231,230,4487,1,STAZIONE CENTRALE,2301,FR_merged_80003,4487_merged_85005
a_377,513,7289,0,S. GIOVANNI APOSTOLO,5130,FE_merged_80004,7289_merged_80698
b_27,101,535,1,STADIO,1011,FR_merged_80005,535_merged_88787
a_405,544,7813,0,MONDELLO,5440,FR_merged_80003,7813_merged_85716
a_760,TRAM4,,1,STAZ. NOTARBARTOLO,TRAM41,FE_merged_80004,24047
a_633,88,12178,0,PUNTA MATESE,880,FR_merged_80003,12178_merged_84792
a_713,TRAM1,13241,0,STAZIONE CENTRALE,TRAM10,FE_merged_80004,13241_merged_85551
a_17,101,283,0,STAZIONE CENTRALE,1010,FE_merged_80004,283_merged_84997
b_625,87,,1,MONDELLO (TORRE),871,FR_merged_80005,22804
b_208,224,,0,STAZIONE CENTRALE,2240,FE_merged_80006,17265
b_370,462,,1,PARCHEGGIO EMIRI,4621,FE_merged_80006,19917
a_139,109,2698,0,STAZIONE CENTRALE,1090,FE_merged_80004,2698_merged_81093
a_294,246,,1,OSPEDALE CIVICO,2461,FR_merged_80003,18695
a_320,309,6189,0,ROCCA,3090,FR_merged_80003,6189_merged_80393
a_186,209,3645,0,FALSOMIELE,2090,FR_merged_80003,3645_merged_80781
a_158,118,3099,0,STAZ. NOTARBARTOLO,1180,FE_merged_80004,3099_merged_84590
b_549,731,,0,CROCI,7310,FR_merged_80005,10284
b_67,102,14919,1,STAZ. NOTARBARTOLO,1021,FR_merged_80005,14919_merged_89657
a_759,TRAM4,14591,0,CALATAFIMI,TRAM40,FE_merged_80004,14591_merged_84460
a_606,84,,1,MONDELLO (TORRE),841,FR_merged_80003,22453
a_606,84,,1,MONDELLO (TORRE),841,FR_merged_80003,22450
a_606,84,,1,MONDELLO (TORRE),841,FR_merged_80003,22451
a_606,84,,1,MONDELLO (TORRE),841,FR_merged_80003,22456
a_606,84,,1,MONDELLO (TORRE),841,FR_merged_80003,22457
a_606,84,,1,MONDELLO (TORRE),841,FR_merged_80003,22454
a_606,84,,1,MONDELLO (TORRE),841,FR_merged_80003,22455
a_606,84,,1,MONDELLO (TORRE),841,FR_merged_80003,22458
a_606,84,,1,MONDELLO (TORRE),841,FR_merged_80003,22459
b_114,107,2322,0,STADIO,1070,FE_merged_80006,2322_merged_93425
a_430,606,8138,0,MONDELLO,6060,FE_merged_80004,8138_merged_85863
a_563,806,10585,0,MONDELLO,8060,FE_merged_80004,10585_merged_84689
a_90,104,15346,1,PARCHEGGIO BASILE,1041,FR_merged_80003,15346_merged_81212
a_524,675,9803,0,OSPEDALE CERVELLO,6750,FR_merged_80003,9803_merged_82514
b_264,237,4988,0,STAZIONE CENTRALE,2370,FE_merged_80006,4988_merged_88975
b_177,134,3452,0,PIAZZA XIII VITTIME,1340,FE_merged_80006,3452_merged_87690
b_408,544,20503,1,JOHN LENNON,5441,FR_merged_80005,20503_merged_89919
a_113,107,15686,1,STAZIONE CENTRALE,1071,FE_merged_80004,15686_merged_84483
b_442,614,8336,0,PARTANNA - MONDELLO,6140,FE_merged_80006,8336_merged_87750
a_703,N21,23940,1,STAZIONE CENTRALE,N211,FE_merged_80004,23940_merged_81101
b_117,107,15694,1,STAZIONE CENTRALE,1071,FR_merged_80005,15694_merged_87958
b_20,101,362,0,STAZIONE CENTRALE,1010,FR_merged_80005,362_merged_92111
b_470,619,,1,STADIO,6191,FE_merged_80006,21226
b_433,606,8185,0,MONDELLO,6060,FR_merged_80005,8185_merged_90313
a_168,124,16580,1,PARCHEGGIO EMIRI,1241,FE_merged_80004,16580_merged_82173
a_646,ARANC,12452,0,INDIPENDENZA,ARANC0,FR_merged_80003,12452_merged_83742
b_516,645,,1,STADIO,6451,FE_merged_80006,21572
b_388,529,20211,1,JOHN LENNON,5291,FR_merged_80005,20211_merged_93162
b_249,234,4774,0,STAZIONE CENTRALE,2340,FE_merged_80006,4774_merged_90581
b_340,364,,1,PARCHEGGIO BASILE,3641,FE_merged_80006,19433
b_516,645,,1,STADIO,6451,FE_merged_80006,21573
a_209,224,4074,1,POMARA,2241,FE_merged_80004,4074_merged_84750
b_340,364,,1,PARCHEGGIO BASILE,3641,FE_merged_80006,19437
b_340,364,,1,PARCHEGGIO BASILE,3641,FE_merged_80006,19434
b_340,364,,1,PARCHEGGIO BASILE,3641,FE_merged_80006,19435
b_444,614,8366,0,PARTANNA - MONDELLO,6140,FR_merged_80005,8366_merged_91732
b_64,102,1474,0,STAZIONE CENTRALE,1020,FE_merged_80006,1474_merged_91120
b_340,364,,1,PARCHEGGIO BASILE,3641,FE_merged_80006,19438
b_340,364,,1,PARCHEGGIO BASILE,3641,FE_merged_80006,19439
b_309,307,6016,0,BORGO NUOVO,3070,FR_merged_80005,6016_merged_90014
b_516,645,,1,STADIO,6451,FE_merged_80006,21575
b_643,ARANC,,1,PORTA FELICE,ARANC1,FE_merged_80006,23178
b_470,619,,1,STADIO,6191,FE_merged_80006,21227
a_140,109,2711,0,STAZIONE CENTRALE,1090,FR_merged_80003,2711_merged_83859
b_185,209,,1,PARCHEGGIO ORETO,2091,FE_merged_80006,16850
a_82,103,1798,0,PORTA FELICE,1030,FR_merged_80003,1798_merged_82908
b_421,603,8016,0,MONDELLO,6030,FR_merged_80005,8016_merged_86841
b_533,704,9976,0,POLITEAMA,7040,FR_merged_80005,9976_merged_90513
b_558,806,10451,1,POLITEAMA,8061,FE_merged_80006,10451_merged_88053
b_295,246,18661,1,OSPEDALE CIVICO,2461,FR_merged_80005,18661_merged_88171
